Ticker,Event_ID,Ticker_BB,Company_Name,Fiscal_Year,Fiscal_Quarter,Fiscal_Quarter_BB,Mgmt_Guidance_Date,Earnings_Announcement_Date,Announcement_Time,Mgmt_Guidance_EPS,Mgmt_Guidance_Type,Guidance_Range_Low,Guidance_Range_High,Analyst_Consensus_EPS,Num_Analysts,Disagreement_Gap,Disagreement_Pct,Actual_EPS,Surprise_EPS,Surprise_Pct,EPS_Beat_Miss,CAR_0_1,CAR_2_60,BHAR_2_60,Market_Cap,Sector,Std_Actual_EPS,Std_Guidance_EPS,Std_Consensus_EPS,Std_Disagreement_Gap,Std_Disagreement_Pct,Std_Surprise_EPS,Std_Surprise_Pct
NFLX US,NFLX US|45582,NFLX US Equity,Netflix Inc,2024,Q3 24 ,2024Q3,,2024-10-17,22:00,0.5519999999999999,,,,0.512,,0.039999999999999925,0.07812499999999985,0.54,0.028000000000000025,0.05468750000000005,Beat,0.08655999999999998,0.127531,0.13346546935375359,301273.5597,Communication Services,0.007692307692307693,0.007863247863247862,0.007293447293447293,0.0005698005698005692,0.07812499999999993,0.0003988603988603996,0.054687500000000104
PG US,PG US|45583,PG US Equity,Procter & Gamble Co/The,2025,Q1 25 ,2025Q1,,2024-10-18,12:55,1.65,,,,1.898,,-0.248,-0.13066385669125397,1.93,0.03200000000000003,0.01685985247629085,Beat,-0.012365,-0.064099,-0.06307413808455042,404807.6498,Consumer Staples,0.011202693289993034,0.009577432087299744,0.011016949152542373,-0.0014395170652426285,-0.13066385669125397,0.0001857441374506618,0.01685985247629084
GE US,GE US|45587,GE US Equity,General Electric Co,2024,Q3 24 ,2024Q3,,2024-10-22,12:26,1.71,,,,1.129,,0.581,0.5146147032772365,1.15,0.020999999999999908,0.018600531443755453,Beat,-0.052341999999999986,-0.030260999999999972,-0.03576140113938786,210605.7286,Industrials,0.005920815527982289,0.008803995263347578,0.005812696287906091,0.002991298975441487,0.5146147032772365,0.00010811924007619791,0.018600531443755463
KO US,KO US|45588,KO US Equity,Coca-Cola Co/The,2024,Q3 24 ,2024Q3,,2024-10-23,12:55,0.66,,,,0.745,,-0.08499999999999996,-0.11409395973154357,0.77,0.025000000000000022,0.0335570469798658,Beat,-0.024145,-0.10494999999999999,-0.10240976036506799,299320.343,Consumer Staples,0.011087113030957524,0.009503239740820735,0.010727141828653707,-0.0012239020878329725,-0.11409395973154354,0.00035997120230381666,0.03355704697986586
TSLA US,TSLA US|45588,TSLA US Equity,Tesla Inc,2024,Q3 24 ,2024Q3,,2024-10-23,22:03,0.679487,,,,0.596,,0.08348699999999998,0.14007885906040266,0.72,0.124,0.2080536912751678,Beat,0.2064,0.5235810000000001,0.6167796137406263,696335.7713,Consumer Discretionary,0.003303206863329816,0.003117341836032481,0.002734321236867459,0.00038302059916502226,0.14007885906040252,0.0005688856264623571,0.20805369127516776
MCD US,MCD US|45594,MCD US Equity,McDonald's Corp,2024,Q3 24 ,2024Q3,,2024-10-29,12:00,3.15,,,,3.196,,-0.04600000000000026,-0.014392991239048893,3.23,0.03399999999999981,0.010638297872340365,Beat,-0.016147,-0.067853,-0.06838358865373406,212900.3023,Consumer Discretionary,0.01088311600795175,0.010613565147073687,0.010768556892078575,-0.0001549917450048878,-0.014392991239049014,0.00011455911587317583,0.010638297872340378
GOOGL US,GOOGL US|45594,GOOGL US Equity,Alphabet Inc,2024,Q3 24 ,2024Q3,,2024-10-29,21:02,2.14,,,,1.84,,0.30000000000000004,0.1630434782608696,2.12,0.28,0.15217391304347827,Beat,0.047606,0.09351399999999999,0.09282427740597021,2062072.36,Communication Services,0.012715930902111325,0.012835892514395394,0.011036468330134358,0.001799424184261036,0.1630434782608695,0.0016794625719769671,0.15217391304347822
V US,V US|45594,V US Equity,Visa Inc,2024,Q4 24 ,2024Q4,,2024-10-29,21:05,3.109942,,,,2.581,,0.5289420000000002,0.20493684618364985,2.71,0.129,0.049980627663696243,Beat,0.022927,0.06925200000000002,0.0737870834119938,575957.364,Financials,0.009535873887188148,0.010943178859213906,0.009081952215067385,0.0018612266441465214,0.2049368461836497,0.00045392167212076305,0.049980627663696105
LLY US,LLY US|45595,LLY US Equity,Eli Lilly & Co,2024,Q3 24 ,2024Q3,,2024-10-30,11:45,1.08,,,,1.527,,-0.44699999999999984,-0.2927308447937131,1.18,-0.347,-0.2272429600523903,Miss,-0.06115399999999999,-0.15107899999999994,-0.15966984467365541,858785.7245,Health Care,0.0013059164656145552,0.0011952455786980677,0.0016899444432147677,-0.0004946988645167,-0.29273084479371303,-0.0003840279776002125,-0.22724296005239034
MSFT US,MSFT US|45595,MSFT US Equity,Microsoft Corp,2025,Q1 25 ,2025Q1,,2024-10-30,21:00,3.32,,,,3.11,,0.20999999999999996,0.067524115755627,3.3,0.18999999999999995,0.061093247588424424,Beat,-0.03735200000000001,0.030431000000000003,0.03033072197912534,3211304.8,Information Technology,0.007639773121889107,0.007686074777173283,0.0071999073966894315,0.0004861673804838519,0.06752411575562696,0.0004398657251996757,0.06109324758842442
META US,META US|45595,META US Equity,Meta Platforms Inc,2024,Q3 24 ,2024Q3,,2024-10-30,21:05,6.2,,,,5.251,,0.9489999999999998,0.18072748047990855,6.03,0.7789999999999999,0.1483526947248143,Beat,-0.021588000000000003,0.033431,0.029455568514980435,1501070.1845,Communication Services,0.010163834951456311,0.010450377562028048,0.008850795577130529,0.0015995819848975187,0.18072748047990855,0.0013130393743257824,0.14835269472481435
AMZN US,AMZN US|45596,AMZN US Equity,Amazon.com Inc,2024,Q3 24 ,2024Q3,,2024-10-31,21:01,1.46,,,,1.142,,0.31800000000000006,0.2784588441330999,1.43,0.28800000000000003,0.25218914185639235,Beat,0.043415,0.11122700000000002,0.11818801670678702,2022810.605,Consumer Discretionary,0.007419706324910497,0.007575364499558969,0.005925387848285166,0.0016499766512738032,0.2784588441330999,0.001494318476625331,0.2521891418563923
AAPL US,AAPL US|45596,AAPL US Equity,Apple Inc,2024,Q4 24 ,2024Q4,,2024-10-31,21:30,0.97,,,,1.516,,-0.546,-0.36015831134564646,1.64,0.12399999999999989,0.08179419525065956,Beat,-0.017086,-0.06201200000000001,-0.06675011754278759,3498471.9237,Information Technology,0.007127335940895263,0.004215558452846589,0.006588439808778792,-0.0023728813559322033,-0.3601583113456464,0.0005388961321164711,0.08179419525065962
CVX US,CVX US|45597,CVX US Equity,Chevron Corp,2024,Q3 24 ,2024Q3,,2024-11-01,11:15,2.49,,,,2.402,,0.08800000000000008,0.036636136552872636,2.51,0.10799999999999965,0.04496253122397987,Beat,0.033066,-0.04570899999999999,-0.05006165193529477,272179.4448,Energy,0.016866012632710658,0.016731622093804598,0.01614030372261793,0.0005913183711866686,0.036636136552872615,0.0007257089100927289,0.044962531223979973
XOM US,XOM US|45597,XOM US Equity,Exxon Mobil Corp,2024,Q3 24 ,2024Q3,,2024-11-01,11:30,1.92,,,,1.866,,0.053999999999999826,0.02893890675241148,1.92,0.053999999999999826,0.02893890675241148,Beat,0.014798000000000002,-0.147264,-0.14758633402472132,518833.288,Energy,0.016441171433464633,0.016441171433464633,0.01597876348689844,0.0004624079465661915,0.02893890675241149,0.0004624079465661915,0.02893890675241149
BRK/A US,BRK/A US|45598,BRK/A US Equity,Berkshire Hathaway Inc,2024,Q3 24 ,2024Q3,,2024-11-02,13:00,18271.657,,,,7610.663,,10660.993999999999,1.4007970133482457,6960.82,-649.8429999999998,-0.08538585928716064,Miss,-0.026147999999999998,-0.014012000000000002,-0.016355791678024145,974265.1926,Financials,0.01026669616519174,0.026949346607669615,0.011225166666666666,0.015724179941002947,1.4007970133482455,-0.000958470501474927,-0.08538585928716073
WMT US,WMT US|45615,WMT US Equity,Walmart Inc,2025,Q3 25 ,2025Q3,,2024-11-19,13:00,0.57,,,,0.531,,0.038999999999999924,0.07344632768361567,0.58,0.04899999999999993,0.09227871939736333,Beat,0.032638,0.13789400000000007,0.14971664510490568,675856.1587,Consumer Staples,0.006898192197906755,0.006779257849666984,0.006315413891531875,0.0004638439581351088,0.07344632768361571,0.0005827783063748803,0.09227871939736333
NVDA US,NVDA US|45616,NVDA US Equity,NVIDIA Corp,2025,Q3 25 ,2025Q3,,2024-11-20,22:20,0.79,,,,0.746,,0.04400000000000004,0.05898123324396788,0.81,0.06400000000000006,0.08579088471849873,Beat,-0.007819,-0.09513499999999997,-0.12578227834690758,3606155.3,Information Technology,0.0055098292633154215,0.005373784096319978,0.005074484728930005,0.00029929936738997374,0.05898123324396788,0.00043534453438541683,0.08579088471849883
NKE US,NKE US|45645,NKE US Equity,NIKE Inc,2025,Q2 25 ,2025Q2,,2024-12-19,22:15,0.78,,,,0.632,,0.14800000000000002,0.23417721518987344,0.78,0.14800000000000002,0.23417721518987344,Beat,-0.009497,0.024223000000000015,0.015274608114631882,114465.3221,Consumer Discretionary,0.010143042912873861,0.010143042912873861,0.008218465539661898,0.0019245773732119633,0.2341772151898734,0.0019245773732119633,0.2341772151898734
COST US,COST US|45638,COST US Equity,Costco Wholesale Corp,2025,Q1 25 ,2025Q1,,2024-12-12,22:15,4.05,,,,3.809,,0.24099999999999966,0.06327119978997103,4.04,0.23099999999999987,0.060645838802835354,Beat,-4.799999999999971e-05,0.09037299999999998,0.08800484975330902,440720.8165,Consumer Staples,0.0040615669203470425,0.004071620303813248,0.0038293337622776944,0.00024228654153555336,0.063271199789971,0.00023223315806934807,0.06064583880283535
ADBE US,ADBE US|45637,ADBE US Equity,Adobe Inc,2024,Q4 24 ,2024Q4,,2024-12-11,22:05,3.81,,,,4.669,,-0.8589999999999995,-0.1839794388520025,4.81,0.14100000000000001,0.030199186121225106,Beat,-0.13442900000000002,-0.01574600000000001,-0.01742189930522664,240811.41,Information Technology,0.008792614934649483,0.006964628461749384,0.008534868841970569,-0.001570240380221185,-0.1839794388520024,0.00025774609267891456,0.030199186121225147
ORCL US,ORCL US|45635,ORCL US Equity,Oracle Corp,2025,Q2 25 ,2025Q2,,2024-12-09,22:05,1.13,,,,1.48,,-0.3500000000000001,-0.23648648648648654,1.47,-0.010000000000000009,-0.006756756756756763,Miss,-0.06425900000000001,-0.03835599999999999,-0.057983865132908874,531185.0876,Information Technology,0.0076686316448432365,0.005894934529709427,0.007720799207053055,-0.0018258646773436282,-0.23648648648648654,-5.2167562209818295e-05,-0.006756756756756803
TGT US,TGT US|45616,TGT US Equity,Target Corp,2025,Q3 25 ,2025Q3,,2024-11-20,12:30,1.86,,,,2.299,,-0.43899999999999983,-0.19095258808177462,1.85,-0.44899999999999984,-0.19530230535015217,Miss,-0.21917799999999996,0.042282000000000014,0.037853583142170244,71865.2479,Consumer Staples,0.01185897435897436,0.011923076923076923,0.014737179487179487,-0.002814102564102564,-0.19095258808177468,-0.002878205128205127,-0.19530230535015217
LOW US,LOW US|45615,LOW US Equity,Lowe's Cos Inc,2025,Q3 25 ,2025Q3,,2024-11-19,12:00,2.99,,,,2.824,,0.16600000000000037,0.058781869688385405,2.89,0.06600000000000028,0.023371104815864123,Beat,-0.035521000000000004,-0.044071,-0.046709009929883694,154173.5363,Consumer Discretionary,0.010633991978511243,0.011001950178459728,0.01039113956654524,0.0006108106119144877,0.058781869688385384,0.00024285241196600298,0.023371104815864244
DIS US,DIS US|45610,DIS US Equity,Walt Disney Co/The,2024,Q4 24 ,2024Q4,,2024-11-14,12:40,0.25,,,,1.102,,-0.8520000000000001,-0.7731397459165155,1.14,0.03799999999999981,0.03448275862068948,Beat,0.13592700000000002,-0.05934400000000003,-0.06056776994190882,186291.6957,Communication Services,0.011098130841121495,0.0024338006230529593,0.010728193146417446,-0.008294392523364487,-0.7731397459165155,0.0003699376947040485,0.03448275862068953
CSCO US,CSCO US|45609,CSCO US Equity,Cisco Systems Inc,2025,Q1 25 ,2025Q1,,2024-11-13,22:05,0.68,,,,0.871,,-0.19099999999999995,-0.21928817451205504,0.91,0.039000000000000035,0.044776119402985114,Beat,-0.0076300000000000005,0.063849,0.06599371885014738,234019.1136,Information Technology,0.015499914835632771,0.011582353943110203,0.01483563277124851,-0.0032532788281383063,-0.21928817451205507,0.0006642820643842622,0.044776119402985114
QCOM US,QCOM US|45602,QCOM US Equity,QUALCOMM Inc,2024,Q4 24 ,2024Q4,,2024-11-06,22:00,2.62,,,,2.556,,0.06400000000000006,0.025039123630672948,2.69,0.1339999999999999,0.0524256651017214,Beat,0.009458000000000001,-0.008481000000000034,-0.01577355644493228,184823.74,Information Technology,0.016213609788439515,0.015791694292086073,0.01540594298113435,0.00038575131095172285,0.02503912363067306,0.0008076668073051657,0.05242566510172146
INTC US,INTC US|45596,INTC US Equity,Intel Corp,2024,Q3 24 ,2024Q3,,2024-10-31,21:01,-3.88,,,,-0.028,,-3.852,-137.57142857142856,-0.46,-0.432,-15.428571428571429,Miss,0.057492,-0.12024599999999996,-0.14147797301998266,95354.8,Information Technology,-0.02062780269058296,-0.17399103139013453,-0.0012556053811659193,-0.1727354260089686,-137.57142857142856,-0.01937219730941704,-15.428571428571429
MA US,MA US|45596,MA US Equity,Mastercard Inc,2024,Q3 24 ,2024Q3,,2024-10-31,13:03,3.54,,,,3.73,,-0.18999999999999995,-0.050938337801608564,3.89,0.16000000000000014,0.042895442359249365,Beat,0.003948999999999998,-0.016340000000000018,-0.01818679668476353,474587.3789,Financials,0.00757266055403064,0.006891315774105004,0.007261188654636064,-0.0003698728805310598,-0.050938337801608606,0.00031147189939457597,0.04289544235924926
COP US,COP US|45596,COP US Equity,ConocoPhillips,2024,Q3 24 ,2024Q3,,2024-10-31,12:00,1.77,,,,1.647,,0.123,0.07468123861566485,1.78,0.133,0.08075288403157256,Beat,0.062586,-0.09510199999999999,-0.10018157920424542,119585.5034,Energy,0.017284909691202176,0.017187803456981936,0.015993396776073022,0.0011944066809089146,0.07468123861566488,0.0012915129151291546,0.08075288403157277
CMCSA US,CMCSA US|45596,CMCSA US Equity,Comcast Corp,2024,Q3 24 ,2024Q3,,2024-10-31,12:00,0.94,,,,1.061,,-0.121,-0.11404335532516494,1.12,0.05900000000000016,0.0556079170593781,Beat,0.045738,-0.203233,-0.20385285742465808,163574.4686,Communication Services,0.028303054960994854,0.02375434969940639,0.026812090458585302,-0.0030577407591789105,-0.11404335532516503,0.0014909645024095523,0.05560791705937802
BMY US,BMY US|45596,BMY US Equity,Bristol-Myers Squibb Co,2024,Q3 24 ,2024Q3,,2024-10-31,11:59,0.6,,,,1.485,,-0.8850000000000001,-0.595959595959596,1.8,0.31499999999999995,0.21212121212121207,Beat,0.047461,0.035334,0.02944867056765088,106762.6301,Health Care,0.03418154196733764,0.01139384732244588,0.028199772123053555,-0.016805924800607677,-0.595959595959596,0.0059817698442840884,0.21212121212121215
AMGN US,AMGN US|45595,AMGN US Equity,Amgen Inc,2024,Q3 24 ,2024Q3,,2024-10-30,21:01,5.27,,,,5.099,,0.17099999999999937,0.03353598744851919,5.58,0.48099999999999987,0.09433222200431454,Beat,0.035018999999999995,-0.2113780000000001,-0.20898032619323403,169796.0335,Health Care,0.017658227848101265,0.016677215189873418,0.016136075949367088,0.0005411392405063296,0.03353598744851935,0.0015221518987341767,0.09433222200431454
CAT US,CAT US|45595,CAT US Equity,Caterpillar Inc,2024,Q3 24 ,2024Q3,,2024-10-30,11:30,5.09,,,,5.337,,-0.2469999999999999,-0.046280682031103595,5.17,-0.16699999999999982,-0.03129098744613075,Miss,-0.007524000000000002,-0.0012400000000000078,-0.009291977746093583,187902.8689,Industrials,0.01334159118474362,0.013135144899486464,0.01377254780521793,-0.000637402905731466,-0.046280682031103686,-0.0004309566204743105,-0.0312909874461308
SPGI US,SPGI US|45589,SPGI US Equity,S&P Global Inc,2024,Q3 24 ,2024Q3,,2024-10-24,13:11,3.12,,,,3.636,,-0.516,-0.1419141914191419,3.89,0.254,0.06985698569856985,Beat,-0.04179,0.006522999999999985,0.006117311460886343,163596.584,Financials,0.007613716433101073,0.006106631175135051,0.007116574023330463,-0.0010099428481954121,-0.1419141914191419,0.0004971424097706097,0.06985698569856982
HON US,HON US|45589,HON US Equity,Honeywell International Inc,2024,Q3 24 ,2024Q3,,2024-10-24,12:00,2.17,,,,2.513,,-0.34299999999999997,-0.13649025069637882,2.58,0.06700000000000017,0.026661360923199432,Beat,-0.058128,0.050788000000000014,0.050576215600599994,143148.5522,Industrials,0.012427949205333806,0.010452965029292388,0.012105207888761184,-0.0016522428594687964,-0.1364902506963788,0.00032274131657262194,0.02666136092319935
BA US,BA US|45588,BA US Equity,Boeing Co/The,2024,Q3 24 ,2024Q3,,2024-10-23,13:30,-9.97,,,,-10.314,,0.3439999999999994,0.03335272445220083,-10.44,-0.12599999999999945,-0.0122164048865619,Miss,-0.022451999999999996,0.04930499999999999,0.0436920050705798,98512.8063,Industrials,-0.065298974230673,-0.06235926945208907,-0.06451088316237179,0.002151613710282718,0.033352724452200985,-0.0007880910683012166,-0.012216404886561808
TMO US,TMO US|45588,TMO US Equity,Thermo Fisher Scientific Inc,2024,Q3 24 ,2024Q3,,2024-10-23,12:00,4.26,,,,5.246,,-0.9860000000000007,-0.18795272588638973,5.28,0.03399999999999981,0.006481128478840984,Beat,-0.042986,-0.03486000000000001,-0.037054868278617814,223994.56,Health Care,0.00900439987721273,0.007264913537296633,0.008946416999215527,-0.0016815034619188938,-0.18795272588638978,5.7982877997202545e-05,0.0064811284788409505
PM US,PM US|45587,PM US Equity,Philip Morris International In,2024,Q3 24 ,2024Q3,,2024-10-22,13:02,1.98,,,,1.814,,0.16599999999999993,0.0915104740904079,1.91,0.09599999999999986,0.05292171995589849,Beat,0.11430200000000001,-0.09989600000000001,-0.09925047654331032,184959.1905,Consumer Staples,0.01605581708137189,0.01664425016812374,0.015248823133826498,0.0013954270342972416,0.09151047409040784,0.00080699394754539,0.05292171995589834
ABT US,ABT US|45581,ABT US Equity,Abbott Laboratories,2024,Q3 24 ,2024Q3,,2024-10-16,13:30,0.94,,,,1.202,,-0.262,-0.21797004991680535,1.21,0.008000000000000007,0.0066555740432612375,Beat,0.011314999999999997,-0.046135000000000016,-0.04693584570760567,201915.0473,Health Care,0.01042654028436019,0.008099956915122792,0.01035760448082723,-0.002257647565704438,-0.21797004991680533,6.893580353295979e-05,0.0066555740432612176
BAC US,BAC US|45580,BAC US Equity,Bank of America Corp,2024,Q3 24 ,2024Q3,,2024-10-15,12:43,0.79,,,,0.761,,0.029000000000000026,0.038107752956636036,0.81,0.049000000000000044,0.0643889618922471,Beat,0.023982999999999997,0.069948,0.06833184551026861,325203.8894,Financials,0.01932712956335004,0.018849916487711765,0.01815795752803627,0.0006919589596754948,0.03810775295663599,0.0011691720353137688,0.0643889618922471
WFC US,WFC US|45576,WFC US Equity,Wells Fargo & Co,2024,Q3 24 ,2024Q3,,2024-10-11,12:46,1.43,,,,1.284,,0.1459999999999999,0.1137071651090342,1.52,0.236,0.1838006230529595,Beat,0.061519000000000004,0.13725299999999993,0.1367343341799483,196567.7317,Financials,0.02632034632034632,0.02476190476190476,0.022233766233766234,0.002528138528138525,0.11370716510903413,0.004086580086580086,0.1838006230529595
PEP US,PEP US|45573,PEP US Equity,PepsiCo Inc,2024,Q3 24 ,2024Q3,,2024-10-08,11:59,2.13,,,,2.303,,-0.17300000000000004,-0.07511940946591404,2.31,0.007000000000000117,0.0030395136778116013,Beat,0.0148,-0.135142,-0.12956772091452806,229675.041,Consumer Staples,0.013814963219903116,0.012738472579391183,0.013773099694994318,-0.0010346271156031345,-0.07511940946591408,4.186352490879834e-05,0.0030395136778116243
NKE US,NKE US|45566,NKE US Equity,NIKE Inc,2025,Q1 25 ,2025Q1,,2024-10-01,22:15,0.7,,,,0.523,,0.17699999999999994,0.3384321223709368,0.7,0.17699999999999994,0.3384321223709368,Beat,-0.05029999999999999,-0.129755,-0.13217857187298665,132543.3306,Consumer Discretionary,0.007918552036199095,0.007918552036199095,0.005916289592760181,0.0020022624434389135,0.3384321223709368,0.0020022624434389135,0.3384321223709368
COST US,COST US|45561,COST US Equity,Costco Wholesale Corp,2024,Q4 24 ,2024Q4,,2024-09-26,22:15,5.3,,,,5.067,,0.23299999999999965,0.045983816854154265,5.29,0.22299999999999986,0.04401026248273137,Beat,-0.028111999999999995,0.05291200000000001,0.054032010435520084,402734.4025,Consumer Staples,0.005823297593624095,0.005834305717619603,0.005577816428524251,0.0002564892890953522,0.0459838168541543,0.00024548116509984404,0.04401026248273146
ADBE US,ADBE US|45547,ADBE US Equity,Adobe Inc,2024,Q3 24 ,2024Q3,,2024-09-12,22:05,3.78,,,,4.535,,-0.7550000000000003,-0.16648291069459764,4.65,0.11500000000000021,0.025358324145534777,Beat,-0.08715400000000001,-0.069531,-0.0803355481709469,257340.492,Information Technology,0.008011992143078673,0.006512974258244598,0.00781384610083049,-0.0013008718425858929,-0.16648291069459767,0.00019814604224818212,0.025358324145534714
