Event_ID,CAR_2_10,CAR_2_30
45638,0.099363,-0.052070999999999965
45617,-0.025675000000000003,-0.06358300000000001
45610,0.009281000000000001,-0.03264700000000001
45602,-0.089363,-0.045569999999999986
45600,0.062811,0.066295
45596,0.043959,0.010598999999999999
45596,-0.07321699999999999,-0.053528
45596,-0.058382,-0.11019100000000001
45595,0.016842999999999997,0.06268200000000002
45594,-0.032248,-0.07358
45594,0.034241,-0.011741999999999985
45594,0.016604,-0.009875000000000004
45593,0.062248,-0.003915999999999988
45593,-0.026507,-0.09014
45589,0.11979100000000001,0.12061300000000004
45589,0.025432999999999997,-0.03198900000000001
45589,0.0010989999999999923,-0.04540599999999999
45588,0.018560000000000004,0.11876500000000001
45588,-0.026004000000000003,0.0018720000000000212
45588,-0.014876000000000009,0.026580999999999994
45587,-0.016657000000000005,-0.153799
45587,-0.020598999999999996,-0.12914199999999998
45580,0.009930000000000001,0.064786
45561,0.028609,-0.004333000000000004
45554,0.030258,0.07302299999999999
45540,0.153776,0.215663
45519,-0.07777300000000001,-0.03631
45519,0.0034280000000000005,0.06753799999999999
45512,-0.012451999999999998,0.07329200000000001
45505,0.052228,0.11801499999999998
45505,0.04345199999999999,0.04096499999999999
45505,-0.05540900000000001,-0.035632000000000004
45504,-0.010091000000000008,0.027054
45504,0.046403999999999994,0.05278799999999998
45503,0.020984999999999997,0.105053
45503,-0.06063,-0.14721900000000002
45503,0.026185,0.005746999999999988
45502,0.060355,0.13206299999999999
45498,0.026081999999999998,0.050118
45498,-0.014241999999999994,-0.15128600000000003
45497,-0.027529,-0.011186000000000005
45497,-0.07843800000000001,-0.03714100000000001
45497,0.040152999999999994,0.052203
45496,0.054346000000000005,0.09317999999999999
45496,-0.053185,-0.02885200000000003
45496,-0.03714699999999999,-0.071789
45496,0.04674899999999999,-0.023703000000000016
45485,0.032553,-0.033979000000000016
45468,-0.038339,-0.010827000000000012
45463,-0.051121,0.07092100000000001
45455,-0.05832600000000002,-0.09128100000000003
45428,0.021141,0.086023
45428,-0.052592,-0.122417
45414,0.010464000000000001,0.019970000000000016
45414,0.012192999999999999,-0.013384999999999992
45413,-0.045959,-0.04787000000000001
45412,-0.05656900000000001,-0.023910999999999988
45412,0.015547000000000005,-0.025201999999999978
45411,0.012749000000000003,0.02200100000000001
45408,-0.059079000000000007,-0.13021
45407,-0.048419,-0.089091
45407,-0.035549,-0.058979999999999984
45407,-0.01830099999999999,0.04754100000000002
45407,-0.006742999999999999,-0.105277
45407,-0.029946999999999994,-0.052397999999999986
45407,-0.06389,-0.107957
45406,-0.019422999999999996,-0.06612900000000002
45406,-0.084517,-0.122016
45406,0.003917000000000006,0.038467999999999995
45405,0.013182000000000004,0.030203999999999998
45405,0.043273000000000006,-0.0013039999999999996
45405,-0.029668,0.012551000000000007
45394,0.061429,0.044660000000000005
45372,-0.03241500000000001,-0.06615200000000002
45372,-0.007572000000000004,-0.080937
45358,0.013038999999999995,-0.04210099999999999
45344,-0.019466,0.007306999999999999
45337,0.03169199999999999,0.004613999999999983
45337,-0.020687000000000004,0.019793999999999996
45337,-0.0067070000000000055,0.07033
45335,-0.02420700000000001,-0.049539
45335,0.04424399999999999,0.026940999999999996
45328,-0.024344000000000008,-0.010196000000000018
45328,-0.014429000000000006,-0.04227100000000002
45323,-0.014133,-0.06681200000000001
45323,0.005953999999999996,0.06846799999999999
45322,-0.022095000000000004,0.01672799999999998
45321,-0.015092999999999995,-0.005585000000000007
45321,-0.009632000000000002,-0.003774000000000003
45321,-0.015256999999999998,-0.0028389999999999995
45316,-0.046216999999999994,-0.054033000000000005
45316,-0.029842999999999995,-0.033663
45316,0.012730000000000007,0.00013099999999999917
45316,0.014187000000000005,0.042773000000000005
45315,0.010339000000000004,-0.048532000000000006
45315,-0.025205,-0.03970800000000001
45315,-0.011708,-0.060819999999999985
45303,0.008954999999999994,0.018189999999999994
45644,0.021821,0.03290499999999995
45617,-0.010172999999999996,-0.028234000000000002
